videoId,videoTitle,videoDescription,videoPublishedAt,commentAuthor,commentText,commentPublishedAt,commentLikeCount
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@smokinhotdiesel,Dude doesn't have a cigarette and he's still killin it. Respect🤝,2025-02-17T03:49:35Z,14411
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@tarhlfn,You know that big dude is strong as a bull,2025-02-16T14:21:10Z,10855
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@Trentsum,These videos usually show a skinny guy working with big pipes surrounded by water. This bizarro version shows a big guy working with skinny pipes surrounded by land.,2025-02-24T14:34:19Z,5592
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@ProducersGroupProductions,This Young Man Is Kicking Ass !,2026-01-06T15:13:12Z,1
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@JeffBarker-q2f,Looks like a backyard oil rig!,2025-02-17T19:22:47Z,1031
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@glennnewell1896,I’m retired now but worked 35 years in the Kansas oilfield at various jobs! What this man is doing is the toughest job I ever encountered and experienced! Props to him. These people are some tough sonsabitches!,2025-03-04T22:56:44Z,1542
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@CeMan8385,I'm a truck driver for the oilfield this dude's truly kick ass they work their asses off for sure. God bless them all and their families.,2025-02-22T01:49:24Z,1673
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@timc1341,"""He's out of shape"" -male office worker who goes to the gym for 20 minutes after work",2025-07-24T01:54:16Z,81
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@justinrider930,Bro hard hat it only takes once!!!,2025-03-09T20:27:39Z,696
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@TheJWWALKER77,Big boy got it down pretty smooth!!!,2025-02-18T11:39:48Z,198
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@christalball93_,"Respect to people keeping world moving. Whether working hard in the field or getting deals done and acquiring projects in an office, if you're helping resource industries find and develop and extract resources you are powering and building our future",2025-08-22T18:46:32Z,48
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@lm1972,Much respect to people who work these intense jobs.,2025-04-08T16:51:05Z,225
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@bruceb3786,"Man, THAT is some hard dangerous work, so many fast moving parts !! KUDOS to the workers !",2025-02-20T23:06:15Z,190
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@peace-yo4no,"Brings back memories,,did this for over 40 years,, dirty work but the people I worked with were amazing ✌️",2025-02-22T18:32:45Z,276
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@MarshelShafer-b6j,It takes a special breed of people to do that job I worked as a operator an driller over 35 years I don't miss it that work broke me down I'm retired now bless them guys that do that kind of work an their familys,2026-01-05T04:25:21Z,0
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@rogerkim3590,When he flicks that down... those freaking forearms! Stay safe my guy 💪🏻,2025-03-10T21:51:04Z,146
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@Destination_Dive,Finally a guy that doesn’t over exaggerate every movement in these videos,2025-02-22T21:57:34Z,304
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@J-Ton-on-24s,Some legendary hard work right there thank you for your service💯✊🏽,2025-02-20T19:13:42Z,250
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@lowboylukeftw3550,"Bro, the fact that you’re on your own rig is bad ass. I remember when we were in Odessa and there would be like 500 people there just standing around not doing shit.",2025-12-28T18:10:33Z,0
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@James-x7l7y,"This man is an expert at his job. Total RESPECT, REALLY.",2025-02-24T16:30:34Z,225
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,,"That is some small scale drilling my friends, kudos to these guys getting her done",2025-02-23T02:49:00Z,44
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@Dld1985,My Uncle was the foreman of a rig and my brother wanted summer work so our uncle hired him. He said that was the hardest work he’s ever done in his life. He only did it one summer and our uncle ask him if he wanted to work the next summer and he wouldn’t do it. Those guys work hard.,2025-02-20T17:53:06Z,45
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@johnjohnson2855,Thank you for getting that black gold for us.,2025-02-24T15:19:55Z,51
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@michaelweber4765,You don't want that boy to get a hold of ya that's for sure😂😂,2025-02-23T00:16:21Z,74
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@ShredPile,"Bro is in the pocket.  Neither of his feet moved more than 6"" in any direction at any time. Rock on brother.",2025-02-20T03:50:02Z,110
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@janwilliams178,Hats off to these American workers and their families they are able to support.,2025-02-20T14:02:44Z,831
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@deniseadams4121,"Thank you, to all the hard working men who make America happen.❤",2025-06-27T23:45:10Z,165
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@paulmartin6152,Now that’s a big guy  hard working.,2025-02-20T02:36:26Z,55
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@anthonybrown3481,"I don't care what it look like, you got to be strong as hell to do that job all day.  Respect.",2025-03-31T18:51:28Z,72
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@kalgiesenbrook8460,The freaking arms on that man.,2025-09-07T12:02:20Z,0
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@josehenley3192,Dude caught that pipe like 60 mph fast ball. And still had time to pull the next pipe,2025-02-20T05:12:03Z,12
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@jeremyedwards7357,That ol boy is super strong the pipe slinger is always the one that stays wide open allday and youve gotta have muscle to do that job 💪 guys like him is how this world makes it day to day... ill keep ya in my prayers brother stay safe,2025-03-16T03:41:58Z,58
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@WilcoBC,You know how hard that job must be! RESPECT!!,2025-02-20T01:59:57Z,127
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@TheBossEntrepreneur,Big man earning his living for real. Respect,2025-09-07T17:08:54Z,0
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@DanielB-t4c,I used to work like this in early ‘80 till early ‘90. I miss good old days. RESPECT! ❤,2025-02-18T07:29:43Z,56
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@devon8304,those pipes are heavy af and this man moving them around with one hand,2025-02-25T11:44:34Z,8
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@ArmandoSierra-qe8bc,Politicians that waste our money should go try these shit for few minutes n cry right after.,2025-02-19T10:07:34Z,13
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@theklrdude,"he has a lot of confidence , standing under that lift !",2025-10-02T00:38:08Z,0
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@terrymanuel7986,This man is not afraid of work and he does know what he is doing 👍👍👍,2025-02-20T05:05:36Z,100
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@jeffreysenior,"Respect is earned, and you guys are doing it.",2025-02-20T17:48:57Z,73
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@erinhanx,Shoutout to the men who do this work. You are appreciated!,2025-03-26T16:42:34Z,343
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@JamesNewbery-ov4fz,Young man GITTIN IT DONE😎👍,2025-06-22T10:37:06Z,0
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@enrriqueayala824,Much respect to ppl working the oil field!!!,2025-03-28T06:35:00Z,17
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@SuperTvincent,"This is pure hard work .👍great job guys , stay safe .",2025-02-21T12:11:43Z,45
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@dalewhitacre1185,"Done that in the 80s, used 24"" pipe wrenchs to put them in and occasionally a 36"" manually operated single tooth, pipe tong to break them loose coming out. Doped every collar going in mostly 2000' old stripper wells.  Climb the mast and get traveling block out of lift by retrieving end hook.  So we could single line rods going back in the hole.  So hot one summer, I had to bring an electric fan to keep from overheating, glad they had a electric jack on that well, no shade and no wind blowing.  Wrenched, walked rods and pipe out one day and put it all back in the next day.  The owner drove and worked the draw works, I would stake all the guy lines with a 16lb sledgehammer that would start rolling 2"" tubing if it hit a rock.  About 30 years old, and weighted 155 pounds.   .",2025-02-21T03:51:10Z,85
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@thumpthumper3892,Easy money baby! Let’s get it!🍻,2025-10-06T07:30:06Z,0
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@KingpinThor,I've never seen an oil rig like that in the forest. That's dope,2025-08-25T01:18:32Z,0
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@mrp510,These boys deserve every cent of what they earn and more,2025-03-09T12:43:11Z,72
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@EianMellow,Y'all men are insane. True badasses,2025-02-21T11:20:53Z,130
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@rc1952,You are doing a great job man. You take care of yourself out there.,2026-01-02T04:32:30Z,0
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@davidkirby-jx9xp,"Probably someone you don't ever wanna piss off,, That Boy got some Guns💪💪",2025-06-12T20:52:47Z,34
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@CavanalK5,That’s a lot of trust in the machinery. One small fail and he’s getting coloring books for Christmas from here on out.,2025-02-20T02:17:24Z,7
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@ajhewitt4436,Dont get it fucked up yall.... Its muscle under allat meat. Also beer in that belly. It aint all fat now. Also its nothing wrong with being big like that as long as u can carry ur weight and move 💯💯💯,2025-02-20T02:46:38Z,15
UR_rrBobV2Q,Oilfield Service Job,short #shorts #rig #ad #drilling #oil #tripping #derrickman #Floorman #Toolphusher #derrickman #oilfeild #drilling #explore ...,2025-02-14T13:57:00Z,@robhaver8704,mad respect for those dudes!!,2025-10-13T14:43:11Z,1
