videoId,videoTitle,videoDescription,videoPublishedAt,commentAuthor,commentText,commentPublishedAt,commentLikeCount
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@melaniej8424,"if selling digital products is your thing then check out my other video  https://youtu.be/oLWACVidsRw ""7 Easiest Digital Products to sell"" ",2025-03-07T20:30:33Z,350
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@KokoUnfilteredCEO,You are the first person that has gone STRAIGHT to the point of mentioning these companies. Thanks for that.,2025-05-03T12:06:48Z,4257
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@DaysLynn,"Instant follow!!! No peddling courses, no endless talk about nothing😂 I love it here! ❤",2025-09-21T10:26:26Z,1520
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@McAllister41,I really appreciate you getting RIGHT to the point & talking about these 5 companies in 5 mins.,2025-03-27T19:48:37Z,1973
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@mintin222,"Cambly is not good. You have to set up the hours you can work. Then you have to wait and see if someone wants to schedule with you. You never know who you will be online with. There were a few times that the “student” ( older man) was naked and laying in bed. I immediately disconnected. Then there are the calls or times the student line kept disconnecting from the wifi and hanging up because they were in another foreign country. And when I was a tutor they were giving out free lessons. When the free lessons were over, you didn’t have any more students. Just be very, Very cautious.",2025-10-01T02:49:10Z,590
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@JoeSmart-d7i,"Well 🤷‍♂️.  With the way prices still through the roof in 2025, I'm honestly just looking for side income that won’t burn me out. These night-time remote jobs are a lifeline,  transcription gigs, remote customer service, even basic data tagging can bring in $2K–$4K/month consistently if you're disciplined.",2025-07-23T06:00:41Z,1171
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@pame4345,"You are a rare, beautiful breed. Thank you so much for getting to the point without leading people down a path of bs",2025-07-23T21:08:49Z,127
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@RealLifeTeeVeeChannel,"I've been an ESL instructor for Cambly for a few years. The $10.20 is based on if someone books you for the whole hour. If they book for 30mins, then you get $5.10. If they only book for 15 mins, then you get $2.55. Again, that's if someone books you, or ""ring"" you so to speak. They pay weekly on PayPal. It definitely comes in handy. If you have insomnia, get up and teach. I have an infant who is teething so I haven't been able to teach because you must be on camera with a quiet background. I'll be testing out Ascribe❣️ Sounds perfect for the moment. Thanks❣️",2025-03-10T13:08:48Z,1423
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@Plug-Me-In,I appreciate the information.  What I would appreciate more is at least 1 person out of all of the comments saying they will try it to return and let us know the results.,2025-09-29T00:00:25Z,721
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@ericastephanie3795,I love how you went straight to business no wasting time!,2025-07-12T05:20:13Z,67
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@willkearns5055,"The more you help AI the more you fade out human skills , which will eventually get rid of jobs",2025-07-09T09:08:27Z,532
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@fitGURL67,Thank GOD and thank you for getting right to the information we came for and not telling us your entire life story.,2025-04-25T01:17:12Z,246
635U7iQVmGQ,5 Easy Remote Jobs You Can Do @ Night,"Looking for flexible work you can do at night? Whether you're a night owl or just need an extra income stream, these 5 easy ...",2025-03-07T20:23:00Z,@ijg8343,Hope your page blows up and you get paid!! 1st person to get.straight to the point,2025-09-16T15:48:38Z,56
